,gene,celltype,logfc,pv
259,Cd24a,Non_neuronal_M_E18_WB,-0.568830810187129,0.44966940300613395
260,Cd24a,Oligo_M_E18_WB,-0.35694187366908603,0.7682920004659809
261,Cd24a,Pvalb_M_E18_WB,-0.5595588110586279,0.009075770423708959
262,Cd24a,Sst_M_E18_WB,-0.6318213562506589,1.47138309784247e-06
263,Cd24a,Vip_M_E18_WB,-0.426314369481937,0.0578478860892835
264,Rps9,Astro_M_E18_WB,-0.511412199498257,0.258944187388825
265,Rps9,L2_3_IT_M_E18_WB,-0.483654160393999,0.0023608535532508397
266,Rps9,L4_M_E18_WB,-0.6210734656571341,0.00822551551393289
267,Rps9,L5_M_E18_WB,-0.457220983958802,2.75040500774102e-10
268,Rps9,L6_M_E18_WB,-0.30658159025442894,0.0517138240680332
269,Rps9,Lamp5_M_E18_WB,-0.3492520639488839,0.106905098423224
270,Rps9,Non_neuronal_M_E18_WB,-0.135574558445373,0.861954909218093
271,Rps9,Oligo_M_E18_WB,0.00582539758832912,0.996022582609845
272,Rps9,Pvalb_M_E18_WB,-0.250000191588179,0.5801736468778129
273,Rps9,Sst_M_E18_WB,-0.236866700116451,0.36266543177107796
274,Rps9,Vip_M_E18_WB,-0.39098033268405297,0.10139699567096601
275,Hmgb1,Astro_M_E18_WB,-0.0753088826923534,0.917557407417845
276,Hmgb1,L2_3_IT_M_E18_WB,-0.399620315804945,0.0241608325671393
277,Hmgb1,L4_M_E18_WB,-0.468346372842951,0.0803148690543129
278,Hmgb1,L5_M_E18_WB,-0.45574857390377904,1.5387939170454599e-09
279,Hmgb1,L6_M_E18_WB,-0.549205999524979,8.91789508363387e-06
280,Hmgb1,Lamp5_M_E18_WB,-0.267073973254146,0.301039199102034
281,Hmgb1,Non_neuronal_M_E18_WB,-0.6428084933926049,0.386066025899335
282,Hmgb1,Oligo_M_E18_WB,-0.19699649913490802,0.8799698447510029
283,Hmgb1,Pvalb_M_E18_WB,-0.446533220298907,0.10719185043780699
284,Hmgb1,Sst_M_E18_WB,-0.3887093536704529,0.0311434328464695
285,Hmgb1,Vip_M_E18_WB,-0.290010837585214,0.334250821034185
286,Tubb2a,Astro_M_E18_WB,0.0102077994355161,0.993791265607386
287,Tubb2a,L2_3_IT_M_E18_WB,0.30386421350088105,0.124797109629062
288,Tubb2a,L4_M_E18_WB,0.252240790904876,0.468007793902731
289,Tubb2a,L5_M_E18_WB,0.40722409050258795,9.45556429114124e-08
290,Tubb2a,L6_M_E18_WB,0.547883720976409,6.0887699806932e-06
291,Tubb2a,Lamp5_M_E18_WB,0.369739645348961,0.0835611168776567
292,Tubb2a,Non_neuronal_M_E18_WB,0.383101602288993,0.7164371731961079
293,Tubb2a,Oligo_M_E18_WB,0.34245873778074,0.787245356504802
294,Tubb2a,Pvalb_M_E18_WB,0.6865881461464649,0.00022267206974363197
295,Tubb2a,Sst_M_E18_WB,0.5667338218595561,5.949207594459301e-05
296,Tubb2a,Vip_M_E18_WB,0.329113255883545,0.22420870669537998
297,Rpl24,Astro_M_E18_WB,-0.12429198637293,0.835759789453305
298,Rpl24,L2_3_IT_M_E18_WB,-0.321980360570778,0.0976717212698886
299,Rpl24,L4_M_E18_WB,-0.280635890410458,0.42760381487558496
300,Rpl24,L5_M_E18_WB,-0.20988777101827102,0.0363999111019634
301,Rpl24,L6_M_E18_WB,-0.502878335266591,5.98823141897626e-05
302,Rpl24,Lamp5_M_E18_WB,-0.249709037366388,0.34219276372998
303,Rpl24,Non_neuronal_M_E18_WB,-0.33645374884164103,0.726806980935755
304,Rpl24,Oligo_M_E18_WB,-0.739186736815655,0.767149934169894
305,Rpl24,Pvalb_M_E18_WB,-0.16423394972299302,0.7613981634672651
306,Rpl24,Sst_M_E18_WB,-0.16683231645465302,0.641496429069787
307,Rpl24,Vip_M_E18_WB,-0.4345604830308621,0.0585468060092898
308,Rps11,Astro_M_E18_WB,-0.408900139379736,0.54943373867868
309,Rps11,L2_3_IT_M_E18_WB,-0.362846942717845,0.0411296366570237
310,Rps11,L4_M_E18_WB,-0.6074732527939289,0.00900556685767114
311,Rps11,L5_M_E18_WB,-0.34151278178963296,1.50888394809802e-05
312,Rps11,L6_M_E18_WB,-0.258495551062515,0.147198279255914
313,Rps11,Lamp5_M_E18_WB,-0.858213957865217,4.82665220075774e-08
314,Rps11,Non_neuronal_M_E18_WB,-0.5133442882271679,0.548952630879743
315,Rps11,Oligo_M_E18_WB,-0.6662092911123311,0.767149934169894
316,Rps11,Pvalb_M_E18_WB,-0.30436635668378603,0.39439335731406006
317,Rps11,Sst_M_E18_WB,-0.488741227084471,0.00114241072756614
318,Rps11,Vip_M_E18_WB,-0.49142133915742703,0.0180189539370668
319,Ncam1,Astro_M_E18_WB,0.382528094290897,0.54943373867868
320,Ncam1,L2_3_IT_M_E18_WB,0.38501660761945894,0.00880825350279989
321,Ncam1,L4_M_E18_WB,0.514919139282711,0.0242417587666901
322,Ncam1,L5_M_E18_WB,0.18246434759419397,0.0288870077635723
323,Ncam1,L6_M_E18_WB,0.0117733499972137,0.9726676183076179
324,Ncam1,Lamp5_M_E18_WB,0.68122332518434,3.81686518248258e-06
325,Ncam1,Non_neuronal_M_E18_WB,0.679873901437501,0.336850055812384
326,Ncam1,Oligo_M_E18_WB,0.31745769410472197,0.771831634338208
327,Ncam1,Pvalb_M_E18_WB,0.20872236234455802,0.600871528182582
328,Ncam1,Sst_M_E18_WB,0.27572250685072,0.11927467894185198
329,Ncam1,Vip_M_E18_WB,0.203155049974846,0.49164328464904294
330,Rpl9-ps6,Astro_M_E18_WB,-0.489809428275199,0.34718895235346997
331,Rpl9-ps6,L2_3_IT_M_E18_WB,-0.4278051829216579,0.0127483352301162
332,Rpl9-ps6,L4_M_E18_WB,-0.41815887858463896,0.13527395934502198
333,Rpl9-ps6,L5_M_E18_WB,-0.331214407109312,4.1288998510436e-05
334,Rpl9-ps6,L6_M_E18_WB,-0.249263594118946,0.16573357791315302
335,Rpl9-ps6,Lamp5_M_E18_WB,-0.654871024324005,0.000168565294914021
336,Rpl9-ps6,Non_neuronal_M_E18_WB,-0.337841244134679,0.726806980935755
337,Rpl9-ps6,Oligo_M_E18_WB,0.215247025431388,0.8799698447510029
338,Rpl9-ps6,Pvalb_M_E18_WB,-0.39168117460614293,0.19499429321729
339,Rpl9-ps6,Sst_M_E18_WB,-0.303663001202695,0.14936187634991102
340,Rpl9-ps6,Vip_M_E18_WB,-0.317517024333993,0.246142093800253
341,Rpl37a,Astro_M_E18_WB,-0.576863548103188,0.167820499030982
342,Rpl37a,L2_3_IT_M_E18_WB,-0.297565804554896,0.13411544978358803
343,Rpl37a,L4_M_E18_WB,-0.5512251062023861,0.0247059096200262
344,Rpl37a,L5_M_E18_WB,-0.42706997695918103,9.02158683622409e-09
345,Rpl37a,L6_M_E18_WB,-0.39662376964860296,0.00434823198676407
346,Rpl37a,Lamp5_M_E18_WB,-0.6147131215576139,0.00041331033540560803
347,Rpl37a,Non_neuronal_M_E18_WB,-0.49981931627742104,0.566534079750201
348,Rpl37a,Oligo_M_E18_WB,-0.505809688842061,0.767149934169894
349,Rpl37a,Pvalb_M_E18_WB,-0.385788684861753,0.19601021745356698
350,Rpl37a,Sst_M_E18_WB,-0.301478490129224,0.14655603072187398
351,Rpl37a,Vip_M_E18_WB,-0.37582923699813103,0.118259966424113
352,Gm42418,Astro_M_E18_WB,-0.217435787416907,0.7478241519501809
353,Gm42418,L2_3_IT_M_E18_WB,-0.386234425970383,0.00448784779968601
354,Gm42418,L4_M_E18_WB,-0.51054989916349,0.0190619239341741
355,Gm42418,L5_M_E18_WB,-0.393606305759608,2.08341298874345e-10
356,Gm42418,L6_M_E18_WB,-0.316646229850169,0.0127051952679163
357,Gm42418,Lamp5_M_E18_WB,-0.533649763489954,0.000602573049558401
358,Gm42418,Non_neuronal_M_E18_WB,-1.0228702475331801,0.0034318422358459
359,Gm42418,Oligo_M_E18_WB,-0.0891649179660003,0.9514199077333411
360,Gm42418,Pvalb_M_E18_WB,-0.174716202529857,0.631761916670337
361,Gm42418,Sst_M_E18_WB,-0.33471806359350803,0.0195563292557247
362,Gm42418,Vip_M_E18_WB,-0.291762388688024,0.22209898654335397
363,Gria4,Astro_M_E18_WB,0.20502638738238,0.34718895235346997
364,Gria4,L2_3_IT_M_E18_WB,0.26669936365803304,5.04511228902017e-06
365,Gria4,L4_M_E18_WB,0.378488423736912,0.00209641781704971
366,Gria4,L5_M_E18_WB,0.0469420603170173,0.315982122722669
367,Gria4,L6_M_E18_WB,0.0040667201738312795,0.979267609773815
368,Gria4,Lamp5_M_E18_WB,0.20113319388743103,0.0189675973602189
369,Gria4,Non_neuronal_M_E18_WB,0.8470167172747379,0.000231512521589583
370,Gria4,Oligo_M_E18_WB,0.020848312412015,0.981952333481798
371,Gria4,Pvalb_M_E18_WB,0.11278186784164,0.600871528182582
372,Gria4,Sst_M_E18_WB,0.0155760247638821,0.9154199645581909
373,Gria4,Vip_M_E18_WB,0.211600069738015,0.0114193917339101
374,Nefl,Astro_M_E18_WB,0.427092636678378,0.0308890170744284
375,Nefl,L2_3_IT_M_E18_WB,0.38435451499432793,2.05135919027334e-06
376,Nefl,L4_M_E18_WB,0.132956373898418,0.549112088463171
377,Nefl,L5_M_E18_WB,0.319316584366992,6.7961647214444496e-15
378,Nefl,L6_M_E18_WB,0.32801993932718,3.1829334980157e-07
379,Nefl,Lamp5_M_E18_WB,0.395294818505296,7.767248459279029e-05
380,Nefl,Non_neuronal_M_E18_WB,0.6984497571648671,0.00328868814592434
381,Nefl,Oligo_M_E18_WB,0.38903638217217296,0.767149934169894
382,Nefl,Pvalb_M_E18_WB,0.38147753139034396,0.000707418470110485
383,Nefl,Sst_M_E18_WB,0.21241701513432998,0.0339871408607873
384,Nefl,Vip_M_E18_WB,0.225369820587193,0.10323578660204699
385,C130073E24Rik,Astro_M_E18_WB,-0.109619797513413,0.6538642812382459
386,C130073E24Rik,L2_3_IT_M_E18_WB,0.16362695808230499,9.817761240695091e-05
387,C130073E24Rik,L4_M_E18_WB,0.47532304404635206,6.46846575301215e-05
388,C130073E24Rik,L5_M_E18_WB,0.0341855609193359,0.22994597745966502
389,C130073E24Rik,L6_M_E18_WB,0.0696223162399994,0.12451510149752099
390,C130073E24Rik,Lamp5_M_E18_WB,0.228354427460533,0.0004978304664349661
391,C130073E24Rik,Non_neuronal_M_E18_WB,0.685563526711388,0.00770514903518475
392,C130073E24Rik,Oligo_M_E18_WB,-0.0173868275444923,0.976614026453517
393,C130073E24Rik,Pvalb_M_E18_WB,-0.0437779142151646,0.8160628727006229
394,C130073E24Rik,Sst_M_E18_WB,0.0134354496236093,0.904206946384774
395,C130073E24Rik,Vip_M_E18_WB,0.18662525482427697,0.0119204536454997
396,Cntn5,Astro_M_E18_WB,-0.0372402725994545,0.775359716009063
397,Cntn5,L2_3_IT_M_E18_WB,0.148421176975014,0.0209208191916652
398,Cntn5,L4_M_E18_WB,0.227632141675844,0.14706121340915
399,Cntn5,L5_M_E18_WB,0.0386788270551646,0.15400582790866102
400,Cntn5,L6_M_E18_WB,0.0914113874067043,0.0981833108709678
401,Cntn5,Lamp5_M_E18_WB,0.166842834565292,0.0110164381153896
402,Cntn5,Non_neuronal_M_E18_WB,0.6655313847775101,0.0285901979454015
403,Cntn5,Oligo_M_E18_WB,0.10802116260410001,0.7712086740853009
404,Cntn5,Pvalb_M_E18_WB,0.127101117274286,0.21073257122733702
405,Cntn5,Sst_M_E18_WB,0.0576212665875763,0.424777301782399
406,Cntn5,Vip_M_E18_WB,0.159454691661338,0.0332223339724602
407,Grid2,Astro_M_E18_WB,0.25106347731657,0.00283219740870082
408,Grid2,L2_3_IT_M_E18_WB,0.0901019300754436,0.00424649454628346
409,Grid2,L4_M_E18_WB,0.253041693723657,0.00134123048273854
410,Grid2,L5_M_E18_WB,0.0478498743211459,5.34788637621219e-05
411,Grid2,L6_M_E18_WB,0.026311615507172998,0.542259174457435
412,Grid2,Lamp5_M_E18_WB,0.199108527588096,4.82665220075774e-08
413,Grid2,Non_neuronal_M_E18_WB,0.458045601763584,0.0186919727525654
414,Grid2,Oligo_M_E18_WB,0.387104043124981,0.767149934169894
415,Grid2,Pvalb_M_E18_WB,0.129992628767389,0.00200116738535717
416,Grid2,Sst_M_E18_WB,0.0647078808470551,0.0272446685735251
417,Grid2,Vip_M_E18_WB,0.13678059725542402,0.00148664028517681
418,Grm7,Astro_M_E18_WB,0.142886321326413,0.154381918215711
419,Grm7,L2_3_IT_M_E18_WB,0.10021788020797699,0.0175419971879286
420,Grm7,L4_M_E18_WB,0.297365399205835,0.000402351695949573
421,Grm7,L5_M_E18_WB,0.0356377201747425,0.0739089707556523
422,Grm7,L6_M_E18_WB,0.107948846401914,0.00015108395498801598
423,Grm7,Lamp5_M_E18_WB,0.10012573380172803,0.0796289363860005
424,Grm7,Non_neuronal_M_E18_WB,0.42035963055864706,0.0153298949385071
425,Grm7,Oligo_M_E18_WB,0.11649937853638999,0.7682920004659809
426,Grm7,Pvalb_M_E18_WB,0.076917543487778,0.397238355487035
427,Grm7,Sst_M_E18_WB,0.0608252567432566,0.166375841548173
428,Grm7,Vip_M_E18_WB,0.124014131315454,0.0129022236043945
429,Rpl36,Astro_M_E18_WB,-0.5359265314053421,0.23044001337204698
430,Rpl36,L2_3_IT_M_E18_WB,-0.4695007274829289,0.00459963718640941
431,Rpl36,L4_M_E18_WB,-0.371100452723568,0.21710042149308104
432,Rpl36,L5_M_E18_WB,-0.37541698930927003,1.9305187390706797e-06
433,Rpl36,L6_M_E18_WB,-0.48292112320290403,0.00015108395498801598
434,Rpl36,Lamp5_M_E18_WB,-0.504715098875655,0.0093741022082918
435,Rpl36,Non_neuronal_M_E18_WB,-0.307954960488652,0.7305084872204449
436,Rpl36,Oligo_M_E18_WB,-0.304259469163639,0.8579071231397891
437,Rpl36,Pvalb_M_E18_WB,-0.550273883582395,0.0192397494523077
438,Rpl36,Sst_M_E18_WB,-0.423906330719933,0.0126698183975888
439,Rpl36,Vip_M_E18_WB,-0.7264533512386898,3.2193646410416e-05
440,Rpl32,Astro_M_E18_WB,-0.296390873652333,0.7224333239167591
441,Rpl32,L2_3_IT_M_E18_WB,-0.284091956197615,0.14800109979998902
442,Rpl32,L4_M_E18_WB,-0.480796083275565,0.0640333408290209
443,Rpl32,L5_M_E18_WB,-0.212613469213415,0.020866462705798998
444,Rpl32,L6_M_E18_WB,-0.355077226614291,0.0130373542448327
445,Rpl32,Lamp5_M_E18_WB,-0.45496801213027904,0.0174316984164715
446,Rpl32,Non_neuronal_M_E18_WB,-0.7577951636318659,0.258334991886545
447,Rpl32,Oligo_M_E18_WB,-0.017920874743214,0.9924501848796781
448,Rpl32,Pvalb_M_E18_WB,-0.511121800316679,0.0216632419270435
449,Rpl32,Sst_M_E18_WB,-0.23796264946259196,0.36266543177107796
450,Rpl32,Vip_M_E18_WB,-0.47322666823787896,0.0228449635599756
451,Fau,Astro_M_E18_WB,-0.362902120741891,0.623899181236828
452,Fau,L2_3_IT_M_E18_WB,-0.48023997082987396,0.00205327174008224
453,Fau,L4_M_E18_WB,-0.5658769236632131,0.0159598538638063
454,Fau,L5_M_E18_WB,-0.335377431137897,1.44736149106083e-05
455,Fau,L6_M_E18_WB,-0.38670972110671104,0.00385211508757294
456,Fau,Lamp5_M_E18_WB,-0.5634481922917671,0.00117107245112464
457,Fau,Non_neuronal_M_E18_WB,-0.7245104783934979,0.230349548835387
458,Fau,Oligo_M_E18_WB,-0.9120076737661099,0.767149934169894
459,Fau,Pvalb_M_E18_WB,-0.294267070237305,0.421767168056314
460,Fau,Sst_M_E18_WB,-0.5324130437132659,0.000102177753377583
461,Fau,Vip_M_E18_WB,-0.38512008865495206,0.10180596994011698
462,Rpl37,Astro_M_E18_WB,-0.43344852422547897,0.47782162892108
463,Rpl37,L2_3_IT_M_E18_WB,-0.507617818816573,0.00102619346821954
464,Rpl37,L4_M_E18_WB,-0.61454209077421,0.007420680454600871
465,Rpl37,L5_M_E18_WB,-0.321453697370805,5.0746952122242896e-05
466,Rpl37,L6_M_E18_WB,-0.46359811965841397,0.000184914587139935
467,Rpl37,Lamp5_M_E18_WB,-0.5484516103717111,0.00258570933301423
468,Rpl37,Non_neuronal_M_E18_WB,-0.5517211969590551,0.494117142169521
469,Rpl37,Oligo_M_E18_WB,-0.415984125432188,0.767149934169894
470,Rpl37,Pvalb_M_E18_WB,-0.44395248839482204,0.0776810921460677
471,Rpl37,Sst_M_E18_WB,-0.5180515174965379,0.000328312627062573
472,Rpl37,Vip_M_E18_WB,-0.47174002571285906,0.0250921236413976
473,Rps26,Astro_M_E18_WB,-0.464113155275914,0.243737698189994
474,Rps26,L2_3_IT_M_E18_WB,-0.470794153732875,0.00044285279961836505
475,Rps26,L4_M_E18_WB,-0.653382445398687,0.0009100198256225359
476,Rps26,L5_M_E18_WB,-0.30684064971264896,6.63614745487294e-06
477,Rps26,L6_M_E18_WB,-0.446610561015789,4.64485878463119e-05
478,Rps26,Lamp5_M_E18_WB,-0.39095537015111,0.028149588656655
479,Rps26,Non_neuronal_M_E18_WB,-0.5844857183139269,0.39509784339185705
480,Rps26,Oligo_M_E18_WB,-0.262223455781155,0.8579071231397891
481,Rps26,Pvalb_M_E18_WB,-0.26147345123294397,0.443225092181306
482,Rps26,Sst_M_E18_WB,-0.355101095647654,0.0119003639781601
483,Rps26,Vip_M_E18_WB,-0.7503927275691071,5.185088509068241e-07
484,Rps8,Astro_M_E18_WB,-0.43558002870088397,0.33856314404243104
485,Rps8,L2_3_IT_M_E18_WB,-0.368794637560403,0.0118960643252999
486,Rps8,L4_M_E18_WB,-0.401621974016351,0.0766362903437647
487,Rps8,L5_M_E18_WB,-0.429916197978361,8.35461858909407e-12
488,Rps8,L6_M_E18_WB,-0.18178275922989104,0.312494087572389
489,Rps8,Lamp5_M_E18_WB,-0.35191823481251,0.0491609170494471
490,Rps8,Non_neuronal_M_E18_WB,-0.729941647274563,0.18769529845695498
491,Rps8,Oligo_M_E18_WB,-0.218111297634483,0.865563635659813
492,Rps8,Pvalb_M_E18_WB,-0.19910705182039998,0.600871528182582
493,Rps8,Sst_M_E18_WB,-0.36087532434242703,0.0118765645240082
494,Rps8,Vip_M_E18_WB,-0.672340636566239,9.48643943302259e-06
495,Rpl18,Astro_M_E18_WB,-0.407029553530521,0.578531713249379
496,Rpl18,L2_3_IT_M_E18_WB,-0.284449198055049,0.16330498580254998
497,Rpl18,L4_M_E18_WB,-0.43599935566241704,0.11214358957267098
498,Rpl18,L5_M_E18_WB,-0.24374563077728198,0.00823616370877695
499,Rpl18,L6_M_E18_WB,-0.24854806784658,0.167261051544081
500,Rpl18,Lamp5_M_E18_WB,-0.166265524129686,0.593197225561813
501,Rpl18,Non_neuronal_M_E18_WB,-0.331725205749567,0.726806980935755
502,Rpl18,Oligo_M_E18_WB,-0.760027334187291,0.767149934169894
503,Rpl18,Pvalb_M_E18_WB,-0.159772581692576,0.7658413107768158
504,Rpl18,Sst_M_E18_WB,-0.335699316851791,0.0969999794680023
505,Rpl18,Vip_M_E18_WB,-0.671862318984434,0.000273286846332389
506,Hsp90ab1,Astro_M_E18_WB,-0.48536019123486296,0.182308276148642
507,Hsp90ab1,L2_3_IT_M_E18_WB,-0.40128631562243605,0.0049600988862272795
508,Hsp90ab1,L4_M_E18_WB,-0.40864935950588793,0.081859281716319
509,Hsp90ab1,L5_M_E18_WB,-0.299952328149397,2.83487853241781e-05
510,Hsp90ab1,L6_M_E18_WB,-0.17609070247040398,0.3691339711109579
511,Hsp90ab1,Lamp5_M_E18_WB,-0.26669882390433797,0.193525094531907
512,Hsp90ab1,Non_neuronal_M_E18_WB,-0.598585814159659,0.31933957867788004
513,Hsp90ab1,Oligo_M_E18_WB,-0.18583298761288397,0.8799698447510029
514,Hsp90ab1,Pvalb_M_E18_WB,-0.30518838491269895,0.29194399315055297
515,Hsp90ab1,Sst_M_E18_WB,-0.124895250997584,0.730979800312546
516,Hsp90ab1,Vip_M_E18_WB,-0.6532751073794549,1.60012903856504e-05
